"school" "on1" "on2" "on3" "att1" "att2" "att3" "read1" "read2" "read3"
15 -0.0512002516315702 -0.875544180620328 0.418808827970609 0.385309341302009 0.597557613882429 0.395467292618141 -0.938798450333412 -0.778681526375877 -0.16191769898755
15 1.41159572255264 0.346619545478459 -0.28426562952865 1.70618476194708 1.21574158194963 1.76615154832523 0.727088569065359 0.221022855066177 0.426821409909199
15 0.923997064491239 -0.264462317570934 -0.28426562952865 0.715528196463276 1.21574158194963 1.30925679642287 0.310616814215665 -0.112211938747841 0.721190964357574
15 0.436398406429834 0.957701408527852 0.418808827970609 0.0550904861407415 0.288465629848827 0.852362044520505 -0.522326695483719 0.620904607642998 1.30993007325432
15 -1.02639756775438 -2.09770790671911 -0.28426562952865 -1.59600378966559 -1.87517825838638 -1.88900646689368 -0.938798450333412 -1.71173894905513 -1.78095024845361
15 -0.0512002516315702 -0.875544180620328 -0.28426562952865 -0.605347224181793 -0.947902306285578 -0.975216963088952 0.727088569065359 1.15408027774543 -0.603472030660112
15 -2.00159488387719 -0.875544180620328 -1.69041454452717 -0.275128369020526 -0.947902306285578 -0.518322211186588 0.727088569065367 0.154375896303373 0.721190964357574
16 -0.538798909692975 0.346619545478459 -1.69041454452717 -0.605347224181793 -0.329718338218375 -0.0614274592842234 0.727088569065367 -0.911975443901484 -0.7506568078843
16 1.89919438061405 1.56878327157725 -0.28426562952865 1.37596590678581 0.90664959791603 1.30925679642287 0.727088569065359 0.887492442694213 1.30993007325432
17 0.436398406429834 -0.875544180620328 0.418808827970609 0.715528196463276 -0.020626354184774 -1.43211171499132 0.727088569065367 0.554257648880195 0.279636632685012
18 0.436398406429834 2.79094699767603 0.418808827970609 0.715528196463276 0.597557613882429 -0.0614274592842234 0.727088569065367 -0.178858897510645 -1.19221113955686
18 -0.0512002516315702 -0.264462317570934 -0.28426562952865 -0.275128369020526 -0.329718338218375 0.395467292618141 -3.02115722458188 -0.911975443901484 -1.33939591678105
19 -0.0512002516315702 -0.875544180620328 -0.28426562952865 0.385309341302009 0.90664959791603 0.395467292618141 -0.522326695483722 0.487610690117391 0.721190964357574
19 -1.51399622581578 -1.48662604366972 -0.987340087027909 0.385309341302009 1.52483356598323 0.395467292618141 0.310616814215673 -1.91167982534354 -1.19221113955686
20 1.41159572255264 -0.264462317570934 1.82495774296913 -0.275128369020526 0.597557613882429 0.852362044520505 -2.60468546973219 -0.978622402664288 -1.19221113955686
21 -1.51399622581578 -0.264462317570934 -1.69041454452717 0.715528196463276 -0.638810322251977 -0.0614274592842234 -0.522326695483717 -0.112211938747841 -0.16191769898755
21 0.436398406429834 -0.875544180620328 -0.28426562952865 0.385309341302009 -1.25699429031918 -0.975216963088952 -0.105854940634024 -0.112211938747841 -0.16191769898755
21 -0.538798909692975 -0.875544180620328 -0.28426562952865 -0.93556607934306 -0.638810322251977 -1.43211171499132 0.310616814215665 -0.0455649799850376 -1.19221113955686
22 -1.02639756775438 -0.875544180620328 -0.987340087027909 0.385309341302009 -0.020626354184774 0.395467292618141 -1.7717419600328 0.221022855066177 0.868375741581761
22 -0.0512002516315702 -0.875544180620328 -0.987340087027909 0.0550904861407415 0.288465629848827 -0.518322211186588 -0.522326695483719 -1.2452102377155 -0.7506568078843
22 -1.51399622581578 -0.875544180620328 -1.69041454452717 -0.93556607934306 -0.638810322251977 -0.518322211186588 0.727088569065367 -0.64538760885027 0.721190964357574
23 0.923997064491239 -0.264462317570934 1.12188328546987 1.70618476194708 1.83392555001683 0.852362044520505 0.310616814215665 1.22072723650823 -0.309102476211738
23 -0.0512002516315702 -0.264462317570934 -0.28426562952865 -1.59600378966559 0.288465629848827 -0.518322211186588 0.727088569065367 -0.112211938747841 -0.16191769898755
23 -1.51399622581578 -0.875544180620328 -0.987340087027909 -1.59600378966559 -1.56608627435278 -0.975216963088952 -2.60468546973219 -0.978622402664288 -1.19221113955686
23 2.38679303867545 0.957701408527852 1.82495774296913 0.0550904861407415 -1.56608627435278 0.395467292618141 0.310616814215673 0.154375896303373 -1.33939591678105
24 -0.0512002516315702 0.957701408527852 -0.987340087027909 -0.275128369020526 0.288465629848827 -0.518322211186588 0.727088569065359 -0.64538760885027 0.279636632685012
24 -0.0512002516315702 0.346619545478459 0.418808827970609 -1.92622264482686 -1.87517825838638 -1.43211171499132 -3.02115722458188 -1.84503286658073 -1.78095024845361
24 -0.0512002516315702 -0.264462317570934 0.418808827970609 0.385309341302009 -0.329718338218375 -0.518322211186588 -0.105854940634029 -0.978622402664288 -1.33939591678105
25 -0.0512002516315702 -0.264462317570934 -0.28426562952865 0.385309341302009 0.90664959791603 1.76615154832523 0.727088569065367 0.354316772591784 0.279636632685012
25 0.923997064491239 0.957701408527852 1.82495774296913 0.385309341302009 0.288465629848827 0.395467292618141 1.14356032391506 0.954139401457016 1.30993007325432
25 0.923997064491239 0.957701408527852 0.418808827970609 1.04574705162454 0.90664959791603 0.395467292618141 0.727088569065367 -0.845328485138681 0.868375741581761
25 -0.0512002516315702 0.346619545478459 -0.28426562952865 1.04574705162454 1.52483356598323 0.852362044520505 1.14356032391506 1.48731507155944 1.75148440492689
25 -0.538798909692975 -0.875544180620328 0.418808827970609 0.715528196463276 -0.638810322251977 1.30925679642287 -0.938798450333412 -0.312152815036252 -0.309102476211738
26 -0.0512002516315702 -0.875544180620328 -0.28426562952865 0.0550904861407415 -0.329718338218375 -0.0614274592842234 0.727088569065367 1.15408027774543 0.721190964357574
26 0.923997064491239 -0.264462317570934 -0.28426562952865 0.715528196463276 -0.020626354184774 0.852362044520505 0.727088569065367 0.820845483931409 0.279636632685012
26 0.923997064491239 0.957701408527852 1.12188328546987 0.0550904861407415 0.288465629848827 -0.518322211186588 0.727088569065367 0.554257648880195 1.16274529603014
26 -0.0512002516315702 0.346619545478459 1.82495774296913 0.0550904861407415 -0.020626354184774 0.852362044520505 -0.522326695483719 -0.112211938747841 0.868375741581761
27 0.923997064491239 0.346619545478459 1.12188328546987 -1.59600378966559 -0.947902306285578 -0.0614274592842234 -0.105854940634029 0.487610690117391 0.132451855460824
27 0.923997064491239 0.346619545478459 0.418808827970609 0.715528196463276 1.21574158194963 -0.0614274592842234 1.14356032391506 1.15408027774543 1.30993007325432
27 0.436398406429834 -0.264462317570934 -0.987340087027909 -1.59600378966559 -0.947902306285578 -1.43211171499132 -0.105854940634024 0.221022855066177 0.426821409909199
27 2.38679303867545 2.79094699767603 1.82495774296913 -1.26578493450433 -0.638810322251977 -0.518322211186588 0.727088569065367 0.887492442694213 0.868375741581761
28 -0.0512002516315702 0.346619545478459 -0.28426562952865 -1.92622264482686 -1.87517825838638 -1.43211171499132 -0.522326695483717 -1.31185719647831 -0.603472030660112
28 1.41159572255264 -0.875544180620328 1.82495774296913 -0.275128369020526 -0.329718338218375 -0.0614274592842234 0.310616814215665 0.954139401457016 -0.16191769898755
29 -2.00159488387719 -0.875544180620328 1.12188328546987 0.385309341302009 0.288465629848827 -0.518322211186588 -2.60468546973219 -1.91167982534354 -1.78095024845361
29 -0.538798909692975 0.346619545478459 -0.987340087027909 -1.26578493450433 -1.56608627435278 -1.43211171499132 0.310616814215665 0.221022855066177 -0.7506568078843
29 -0.0512002516315702 0.957701408527852 -1.69041454452717 -0.605347224181793 0.288465629848827 -1.88900646689368 -3.02115722458188 -2.17826766039475 -1.33939591678105
29 -0.538798909692975 1.56878327157725 0.418808827970609 1.70618476194708 0.90664959791603 1.30925679642287 -1.7717419600328 -1.57844503152952 -1.78095024845361
30 -0.538798909692975 -0.875544180620328 0.418808827970609 -0.605347224181793 -0.329718338218375 -0.0614274592842234 1.14356032391506 -0.0455649799850376 0.132451855460824
30 -1.02639756775438 -0.875544180620328 -0.987340087027909 -1.59600378966559 -1.25699429031918 -1.43211171499132 0.727088569065367 -0.0455649799850376 -0.309102476211738
30 0.436398406429834 0.346619545478459 -0.28426562952865 -0.93556607934306 -0.947902306285578 -0.975216963088952 -0.105854940634029 0.0877289375405696 -1.78095024845361
30 -0.0512002516315702 0.346619545478459 -0.28426562952865 1.37596590678581 1.52483356598323 0.852362044520505 0.310616814215673 0.28766981382898 -1.33939591678105
31 -0.0512002516315702 0.346619545478459 0.418808827970609 -0.93556607934306 -0.329718338218375 -0.518322211186588 -0.105854940634024 -0.578740650087466 -0.0147329217633631
31 1.89919438061405 1.56878327157725 1.12188328546987 0.385309341302009 0.90664959791603 0.395467292618141 0.727088569065367 -0.312152815036252 0.426821409909199
31 -1.51399622581578 -1.48662604366972 -1.69041454452717 0.0550904861407415 0.288465629848827 -0.518322211186588 0.727088569065367 -0.112211938747841 -1.33939591678105
32 -1.02639756775438 -0.875544180620328 -1.69041454452717 -0.275128369020526 -0.329718338218375 -0.518322211186588 -1.3552702051831 -0.978622402664288 -1.33939591678105
32 -0.0512002516315702 -0.875544180620328 -1.69041454452717 -0.93556607934306 -0.638810322251977 -0.518322211186588 0.727088569065359 1.15408027774543 1.30993007325432
32 1.41159572255264 0.957701408527852 1.12188328546987 -0.275128369020526 -0.020626354184774 -0.975216963088952 0.310616814215665 -0.112211938747841 -1.19221113955686
32 -0.538798909692975 -0.875544180620328 -2.39348900202643 -1.92622264482686 -1.87517825838638 -0.975216963088952 -0.938798450333412 -1.57844503152952 -1.19221113955686
33 -0.0512002516315702 0.346619545478459 1.82495774296913 0.715528196463276 0.90664959791603 0.852362044520505 1.14356032391506 1.15408027774543 1.30993007325432
33 -1.02639756775438 -0.264462317570934 -0.28426562952865 1.37596590678581 1.52483356598323 1.76615154832523 0.310616814215665 0.887492442694213 0.132451855460824
33 -1.02639756775438 -0.875544180620328 0.418808827970609 1.37596590678581 1.83392555001683 0.395467292618141 0.727088569065359 0.820845483931409 0.868375741581761
34 -0.538798909692975 -0.264462317570934 -0.987340087027909 0.0550904861407415 -0.020626354184774 0.852362044520505 0.727088569065359 -0.378799773799056 0.279636632685012
35 -1.51399622581578 -2.09770790671911 -1.69041454452717 -1.59600378966559 -1.25699429031918 -1.43211171499132 -0.522326695483719 -0.378799773799056 -0.16191769898755
35 0.436398406429834 0.346619545478459 1.12188328546987 1.37596590678581 0.90664959791603 1.30925679642287 0.727088569065367 0.620904607642998 0.279636632685012
36 -1.02639756775438 -0.875544180620328 -0.28426562952865 1.04574705162454 -0.329718338218375 0.395467292618141 0.727088569065367 0.487610690117391 0.132451855460824
36 0.923997064491239 -0.264462317570934 -0.28426562952865 0.0550904861407415 -0.329718338218375 0.395467292618141 0.727088569065367 1.22072723650823 0.721190964357574
36 -0.538798909692975 -0.264462317570934 0.418808827970609 0.0550904861407415 -0.329718338218375 0.395467292618141 -0.105854940634029 -1.51179807276672 -1.19221113955686
37 -2.00159488387719 -0.875544180620328 0.418808827970609 1.70618476194708 1.83392555001683 1.76615154832523 1.14356032391506 0.554257648880195 -0.309102476211738
37 0.923997064491239 -0.264462317570934 0.418808827970609 -0.275128369020526 0.288465629848827 0.395467292618141 0.727088569065367 -0.378799773799056 -1.19221113955686
37 -0.0512002516315702 0.957701408527852 -0.28426562952865 -1.59600378966559 -0.947902306285578 -1.88900646689368 -2.18821371488249 -0.512093691324663 -0.897841585108487
38 1.41159572255264 1.56878327157725 0.418808827970609 -1.59600378966559 -0.947902306285578 -1.43211171499132 -0.938798450333412 -0.178858897510645 -0.7506568078843
38 -0.0512002516315702 -0.264462317570934 0.418808827970609 1.70618476194708 1.21574158194963 1.30925679642287 -0.105854940634029 1.48731507155944 1.30993007325432
38 0.923997064491239 -0.875544180620328 1.12188328546987 0.385309341302009 -0.329718338218375 -0.518322211186588 1.14356032391506 1.48731507155944 1.30993007325432
39 0.436398406429834 -0.264462317570934 -0.987340087027909 -0.605347224181793 -0.329718338218375 0.395467292618141 1.14356032391506 1.15408027774543 0.868375741581761
39 0.436398406429834 0.957701408527852 0.418808827970609 0.715528196463276 0.288465629848827 1.30925679642287 0.727088569065367 1.48731507155944 1.75148440492689
39 0.436398406429834 0.346619545478459 1.12188328546987 1.37596590678581 1.52483356598323 1.30925679642287 0.727088569065367 0.887492442694213 1.30993007325432
40 0.923997064491239 1.56878327157725 -0.987340087027909 0.385309341302009 0.597557613882429 0.852362044520505 -0.105854940634029 0.820845483931409 0.279636632685012
40 1.41159572255264 0.957701408527852 1.12188328546987 -0.275128369020526 -0.020626354184774 -0.0614274592842234 -0.105854940634029 0.221022855066177 -0.0147329217633631
40 -0.0512002516315702 -0.875544180620328 -1.69041454452717 0.385309341302009 0.90664959791603 0.852362044520505 0.310616814215665 1.15408027774543 1.30993007325432
41 1.41159572255264 -0.875544180620328 0.418808827970609 0.0550904861407415 0.90664959791603 1.76615154832523 -2.60468546973219 -2.17826766039475 -0.603472030660112
41 -1.02639756775438 -0.875544180620328 -2.39348900202643 -2.25644149998813 -1.87517825838638 -1.43211171499132 -0.522326695483717 -1.31185719647831 0.426821409909199
42 -0.0512002516315702 -0.264462317570934 0.418808827970609 0.0550904861407415 -0.020626354184774 -0.0614274592842234 0.727088569065367 0.887492442694213 1.30993007325432
42 -0.0512002516315702 0.346619545478459 -0.28426562952865 1.04574705162454 1.52483356598323 1.30925679642287 0.310616814215669 0.221022855066177 0.868375741581761
42 0.923997064491239 -0.875544180620328 0.418808827970609 -1.26578493450433 -0.638810322251977 0.395467292618141 -0.522326695483719 -1.91167982534354 -1.19221113955686
43 -0.0512002516315702 -0.875544180620328 -0.28426562952865 0.0550904861407415 0.288465629848827 -0.0614274592842234 0.727088569065367 0.620904607642998 1.30993007325432
43 -0.0512002516315702 -0.875544180620328 -0.28426562952865 0.715528196463276 0.597557613882429 -0.0614274592842234 0.310616814215673 1.15408027774543 1.30993007325432
44 -1.02639756775438 0.346619545478459 -0.987340087027909 1.37596590678581 -0.020626354184774 1.76615154832523 -1.7717419600328 -0.0455649799850376 0.426821409909199
44 -0.0512002516315702 0.346619545478459 -0.987340087027909 -1.92622264482686 -1.56608627435278 -1.43211171499132 -2.60468546973219 -0.978622402664288 -1.33939591678105
44 -0.538798909692975 0.346619545478459 -0.987340087027909 0.0550904861407415 0.597557613882429 -0.0614274592842234 -0.105854940634024 1.15408027774543 -0.16191769898755
44 0.436398406429834 0.346619545478459 0.418808827970609 0.0550904861407415 0.288465629848827 -0.0614274592842234 -0.105854940634024 0.0210819787777658 0.426821409909199
45 0.436398406429834 0.346619545478459 1.12188328546987 1.37596590678581 0.90664959791603 1.30925679642287 1.14356032391506 1.15408027774543 -0.0147329217633631
45 -0.538798909692975 0.346619545478459 0.418808827970609 0.0550904861407415 0.288465629848827 -0.0614274592842234 0.727088569065367 1.15408027774543 0.279636632685012
45 -0.538798909692975 -0.264462317570934 -0.28426562952865 -0.275128369020526 -0.329718338218375 -0.518322211186588 1.14356032391506 0.887492442694213 0.279636632685012
46 2.38679303867545 0.957701408527852 1.82495774296913 1.04574705162454 0.90664959791603 0.852362044520505 1.14356032391506 1.15408027774543 1.30993007325432
46 0.923997064491239 -0.875544180620328 -0.987340087027909 1.04574705162454 0.288465629848827 0.395467292618141 -0.105854940634029 0.887492442694213 -0.309102476211738
46 0.436398406429834 -0.264462317570934 0.418808827970609 0.0550904861407415 -0.947902306285578 -0.0614274592842234 0.310616814215673 0.354316772591784 0.279636632685012
47 0.923997064491239 2.17986513462664 1.82495774296913 1.04574705162454 -0.020626354184774 0.852362044520505 1.14356032391506 0.954139401457016 0.868375741581761
47 -1.02639756775438 -0.875544180620328 -0.987340087027909 -0.605347224181793 -0.947902306285578 -0.975216963088952 -2.60468546973219 -1.91167982534354 -1.19221113955686
47 -0.0512002516315702 -0.875544180620328 -0.28426562952865 0.715528196463276 0.90664959791603 0.852362044520505 1.14356032391506 0.354316772591784 0.721190964357574
47 0.923997064491239 -0.264462317570934 -0.28426562952865 0.385309341302009 0.288465629848827 0.852362044520505 -0.105854940634029 0.954139401457016 -0.16191769898755
47 0.923997064491239 1.56878327157725 0.418808827970609 0.0550904861407415 0.288465629848827 -0.518322211186588 0.727088569065367 0.620904607642998 1.30993007325432
48 0.923997064491239 0.346619545478459 0.418808827970609 0.715528196463276 0.288465629848827 0.395467292618141 0.310616814215665 0.820845483931409 0.721190964357574
48 -0.0512002516315702 0.346619545478459 0.418808827970609 0.385309341302009 0.597557613882429 0.395467292618141 0.310616814215665 1.22072723650823 0.721190964357574
48 0.436398406429834 -0.264462317570934 0.418808827970609 1.70618476194708 1.52483356598323 1.30925679642287 1.14356032391506 1.48731507155944 1.30993007325432
49 -1.02639756775438 -0.875544180620328 -1.69041454452717 -0.93556607934306 -0.947902306285578 -1.43211171499132 0.310616814215665 -1.1785632789527 -1.78095024845361
49 -0.538798909692975 0.346619545478459 -1.69041454452717 0.385309341302009 0.288465629848827 -0.0614274592842234 0.310616814215673 -1.64509199029232 -0.897841585108487
49 -1.02639756775438 0.346619545478459 -0.987340087027909 -2.25644149998813 -1.25699429031918 -0.518322211186588 -0.522326695483719 0.221022855066177 -0.603472030660112
50 1.41159572255264 2.17986513462664 1.12188328546987 0.0550904861407415 0.597557613882429 -0.0614274592842234 1.14356032391506 1.15408027774543 1.16274529603014
50 -0.538798909692975 -0.875544180620328 1.12188328546987 1.37596590678581 1.83392555001683 0.852362044520505 0.727088569065359 0.221022855066177 0.721190964357574
50 0.436398406429834 0.957701408527852 0.418808827970609 1.37596590678581 0.90664959791603 2.2230463002276 0.727088569065367 1.48731507155944 0.721190964357574
50 -0.538798909692975 -0.875544180620328 -1.69041454452717 -2.25644149998813 -1.87517825838638 -0.518322211186588 -0.522326695483719 -1.91167982534354 -0.7506568078843
51 -0.538798909692975 -0.875544180620328 -0.28426562952865 -0.605347224181793 -1.25699429031918 -0.975216963088952 -0.938798450333412 -1.04526936142709 -1.33939591678105
51 -1.02639756775438 -1.48662604366972 0.418808827970609 -2.25644149998813 -1.87517825838638 -1.88900646689368 -2.18821371488249 -2.17826766039475 -1.19221113955686
51 0.436398406429834 0.346619545478459 -0.28426562952865 0.0550904861407415 -0.329718338218375 -0.518322211186588 0.310616814215673 0.221022855066177 -0.309102476211738
51 0.436398406429834 0.346619545478459 1.12188328546987 0.0550904861407415 -0.020626354184774 -0.518322211186588 0.310616814215665 -0.378799773799056 0.868375741581761
52 0.436398406429834 -0.264462317570934 -1.69041454452717 -0.605347224181793 -0.947902306285578 -0.0614274592842234 0.310616814215673 0.620904607642998 0.721190964357574
52 -0.538798909692975 -0.264462317570934 -0.28426562952865 -0.605347224181793 0.597557613882429 -0.518322211186588 1.14356032391506 1.15408027774543 1.75148440492689
53 -0.0512002516315702 -0.875544180620328 -0.28426562952865 0.715528196463276 1.21574158194963 -0.0614274592842234 0.310616814215669 0.820845483931409 1.30993007325432
53 -0.0512002516315702 -0.264462317570934 -0.28426562952865 -0.93556607934306 -1.25699429031918 -0.975216963088952 -0.105854940634029 -0.378799773799056 -1.33939591678105
53 0.923997064491239 0.957701408527852 1.12188328546987 0.0550904861407415 -0.329718338218375 -0.518322211186588 0.310616814215665 1.15408027774543 1.75148440492689
54 -0.538798909692975 -0.264462317570934 -0.28426562952865 -0.275128369020526 0.288465629848827 -0.0614274592842234 -0.938798450333412 -2.51150245420877 -1.78095024845361
54 2.38679303867545 1.56878327157725 1.82495774296913 -0.275128369020526 -0.638810322251977 -0.975216963088952 -1.35527020518311 -1.57844503152952 -1.33939591678105
54 -1.02639756775438 -0.264462317570934 1.82495774296913 0.385309341302009 1.21574158194963 0.852362044520505 -0.522326695483714 -0.312152815036252 -0.7506568078843
54 -0.538798909692975 -0.264462317570934 -0.28426562952865 0.715528196463276 0.288465629848827 0.852362044520505 0.727088569065367 1.22072723650823 1.75148440492689
54 0.436398406429834 -0.875544180620328 1.12188328546987 -1.26578493450433 -0.329718338218375 -0.518322211186588 -0.522326695483719 -0.712034567613074 1.30993007325432
55 0.923997064491239 0.957701408527852 -0.987340087027909 0.385309341302009 -0.020626354184774 0.852362044520505 -0.105854940634024 0.487610690117391 -0.309102476211738
55 0.436398406429834 0.346619545478459 -0.28426562952865 0.385309341302009 0.288465629848827 0.852362044520505 0.727088569065367 -0.0455649799850376 -0.7506568078843
56 -0.0512002516315702 -0.264462317570934 -0.987340087027909 0.385309341302009 0.90664959791603 -0.0614274592842234 0.310616814215673 0.221022855066177 -0.603472030660112
56 1.41159572255264 1.56878327157725 -0.28426562952865 1.37596590678581 1.83392555001683 1.30925679642287 1.14356032391506 1.48731507155944 0.868375741581761
56 -0.538798909692975 0.346619545478459 -0.28426562952865 0.385309341302009 1.21574158194963 0.852362044520505 1.14356032391506 0.887492442694213 0.279636632685012
57 0.436398406429834 -0.875544180620328 -0.28426562952865 -0.275128369020526 -1.25699429031918 -0.0614274592842234 -0.938798450333412 -0.978622402664288 -1.19221113955686
57 -0.0512002516315702 -0.264462317570934 -0.987340087027909 0.0550904861407415 -0.020626354184774 -0.518322211186588 0.727088569065367 0.887492442694213 0.868375741581761
57 0.923997064491239 -0.264462317570934 -0.28426562952865 1.04574705162454 1.52483356598323 0.395467292618141 0.727088569065359 -0.0455649799850376 -0.16191769898755
58 -0.0512002516315702 -0.264462317570934 -0.28426562952865 -0.605347224181793 -0.947902306285578 -0.518322211186588 0.310616814215673 0.620904607642998 0.868375741581761
58 -1.51399622581578 -0.875544180620328 -0.987340087027909 0.715528196463276 0.90664959791603 0.395467292618141 1.14356032391506 1.22072723650823 0.868375741581761
58 1.89919438061405 0.957701408527852 0.418808827970609 1.37596590678581 0.597557613882429 1.30925679642287 0.310616814215673 -0.312152815036252 -0.0147329217633631
59 0.436398406429834 0.346619545478459 -0.28426562952865 1.04574705162454 0.90664959791603 1.30925679642287 0.310616814215673 -1.2452102377155 0.721190964357574
59 -0.0512002516315702 1.56878327157725 0.418808827970609 1.04574705162454 0.288465629848827 0.852362044520505 -0.105854940634024 -0.178858897510645 0.426821409909199
59 0.436398406429834 0.957701408527852 0.418808827970609 -1.26578493450433 -0.947902306285578 -1.88900646689368 -0.522326695483719 -0.0455649799850376 -1.33939591678105
