20 24 Male 12 -999 -999 -999 -999 -999 2 3 4 4 3 4 4 3 4 3 4 4 3 4 0 0 0 1 0 0 0 1 0 0 0 1 0 0 0 0 0 0 2 2 2 2 2
21 207 Female 12 -999 -999 -999 -999 -999 4 2 4 1 0 4 2 2 2 2 4 2 3 3 0 1 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 2 2 2 2 3
22 144 Female 12 -999 -999 -999 -999 -999 4 4 4 4 4 4 4 4 4 1 3 3 4 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 2 2 2 2
23 62 Female 14 3 1 1 1 2 1 4 4 1 4 2 3 3 3 2 4 3 4 2 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 2 2 3 2 2
24 226 Male 14 0 4 0 4 0 3 3 4 4 4 3 1 3 2 2 4 3 4 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 2 2 2 2
25 50 Female 13 0 4 0 4 0 3 3 3 4 0 1 4 4 2 2 4 4 4 4 4 0 0 1 0 0 0 0 0 1 1 0 0 0 0 0 0 0 2 2 2 2 2
26 8 Male 14 0 2 2 2 2 0 1 2 3 4 4 4 4 4 2 4 4 4 2 4 3 2 1 0 0 0 0 0 4 3 2 1 0 0 0 0 0 2 2 2 2 2
27 91 Male 14 1 3 0 3 0 4 4 3 3 3 3 4 4 4 3 4 2 0 1 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 1 0 0 4 3 4 4 4
28 129 Female 11 4 0 3 1 2 1 1 3 2 3 1 0 2 1 3 4 2 2 2 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 2 2 -999 2 2
29 61 Male 11 -999 -999 -999 -999 -999 4 3 3 1 2 2 3 2 1 1 3 1 1 2 3 2 -999 1 1 2 2 1 0 0 0 0 0 0 0 0 0 0 2 2 2 2 2
30 172 Female 12 -999 -999 -999 -999 -999 4 1 4 4 4 4 4 4 0 1 4 0 3 4 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 2 2 2 2
31 42 Male 15 1 3 0 3 0 4 4 4 4 4 4 4 4 4 4 3 3 4 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 2 2 3 2
32 69 Female 15 0 4 0 4 0 2 3 0 4 0 4 4 3 4 4 4 4 2 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 2 2 2 2
33 89 Male 13 0 4 0 4 0 4 4 4 4 2 4 4 4 3 4 4 3 3 4 0 0 1 1 0 0 0 0 0 3 0 4 0 0 0 1 2 1 2 2 2 2 2
34 14 Female 13 0 4 0 4 0 4 3 0 4 4 4 4 4 4 2 4 3 3 3 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
35 138 Male 13 0 3 0 3 0 4 3 4 4 3 2 4 4 4 2 3 4 2 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 2 2 2 2
36 110 Female 14 0 2 0 4 0 3 3 4 4 4 2 4 4 2 2 3 4 3 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 2 2 2 2
37 83 Female 15 0 3 0 4 0 3 3 2 4 3 3 2 4 3 3 2 1 1 2 2 1 0 1 1 1 1 0 0 1 1 0 0 0 0 0 0 1 2 3 2 2 2
38 36 Female 12 0 4 0 4 0 3 4 1 4 4 0 0 4 3 2 4 2 1 1 0 0 0 0 0 0 0 0 0 0 1 2 1 0 0 0 0 0 2 2 2 3 2
39 112 Female 15 3 3 2 4 0 4 3 4 4 3 4 4 4 3 3 3 2 3 0 0 0 0 1 0 0 2 0 0 0 0 0 0 0 0 0 0 0 2 2 2 2 2
40 60 Male 15 2 3 0 4 0 4 4 4 4 4 3 4 4 2 3 4 2 4 1 0 0 0 1 0 0 0 0 0 3 0 0 0 0 0 2 0 0 4 2 2 2 2
41 62 Female 15 2 2 2 2 0 1 3 4 1 3 3 1 1 3 2 2 4 4 2 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 5 3 5 5 5
42 148 Female 13 2 2 0 3 0 3 3 4 4 4 3 3 3 4 4 4 4 4 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 2 2 2 3
43 111 Female 11 4 0 4 0 3 4 3 0 3 0 0 0 4 3 2 4 2 1 2 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 2 2 2 2 2
44 181 Female 16 1 3 2 1 1 4 4 4 4 4 3 4 4 3 1 3 4 4 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 2 2 3 2
45 154 Male 12 1 4 0 4 0 4 4 4 4 3 4 4 4 2 2 4 4 4 0 3 4 0 4 0 0 3 0 2 2 2 0 2 0 0 0 0 0 2 2 2 2 2
46 3 Female 14 2 3 0 4 0 3 3 4 4 3 3 4 4 4 0 4 4 4 4 1 1 0 2 0 0 1 0 0 1 1 0 0 0 0 0 0 0 2 2 3 3 2
47 132 Male 12 3 3 4 3 2 0 4 0 4 4 4 4 4 2 3 4 3 2 2 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
48 185 Male 13 0 0 0 0 0 4 4 4 4 4 4 4 4 4 4 4 4 4 4 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
49 44 Male 13 2 1 0 1 1 3 4 4 3 3 2 0 4 2 1 1 2 2 0 1 0 2 0 0 0 0 0 0 1 1 0 1 1 0 1 0 0 2 2 2 2 2
50 205 Female 16 4 0 4 1 2 0 1 0 2 2 3 0 2 3 2 4 4 4 4 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 2 3 3 3
51 225 Female 13 0 4 0 3 0 4 3 4 4 3 4 4 4 1 2 4 2 2 1 0 0 0 1 0 0 4 0 0 4 3 0 3 0 0 1 0 0 4 2 2 2 4
52 63 Female 13 0 3 0 4 0 0 0 4 4 4 4 4 0 2 3 2 2 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 2 2 2 2
53 148 Male 14 0 4 0 4 0 4 4 4 0 0 4 1 0 3 2 4 4 4 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5 5 5 4 5
54 189 Male 11 -999 -999 -999 -999 -999 1 3 4 4 3 3 1 4 4 2 4 3 3 2 4 4 1 1 0 0 0 0 0 2 0 0 0 0 0 0 0 0 2 2 2 2 2
55 77 Male 13 0 0 0 0 0 3 3 4 4 3 4 4 4 3 3 4 4 4 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 3 3 3 3
56 40 Male 15 1 3 0 3 0 1 4 4 3 4 4 2 2 4 2 4 4 3 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 3 2 2 2
57 21 Female 13 2 3 3 2 3 4 3 4 3 4 2 4 4 2 1 3 4 3 4 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 2 2 2 2 2
58 46 Female 13 2 2 0 3 0 4 4 4 4 4 0 4 4 2 1 2 2 1 1 0 0 0 1 0 0 1 0 0 0 1 0 0 0 0 0 0 0 2 2 2 2 2
59 97 Female 12 0 4 0 4 0 3 4 3 3 4 3 4 4 3 3 4 4 3 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 2 2 2 2
60 227 Female 13 0 4 0 4 0 3 3 4 4 4 4 4 4 4 4 4 4 4 0 1 0 0 0 0 0 1 0 0 1 0 0 0 0 0 0 0 0 2 2 2 3 3
61 158 Female 11 -999 -999 -999 -999 -999 1 3 4 4 4 3 3 4 2 2 3 4 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 2 2 2 2
62 14 Female 15 2 2 2 2 2 0 0 0 1 1 1 0 3 4 4 4 4 2 1 4 4 0 1 0 0 4 0 0 1 1 0 -999 0 0 0 0 0 2 2 2 2 2
63 104 Male 14 0 4 0 3 1 4 4 1 2 2 1 1 1 -999 -999 -999 -999 -999 -999 4 3 2 1 3 2 3 2 2 3 3 3 0 0 0 3 0 0 5 5 3 4 4
64 30 Female 12 3 1 3 1 2 3 2 4 3 0 2 1 4 4 4 4 4 4 4 1 3 1 2 1 0 0 0 0 0 0 1 0 0 0 0 0 0 2 2 2 2 2
65 40 Male 14 1 3 0 3 0 3 3 3 3 3 3 4 3 2 2 4 2 2 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 2 2 2 2
66 66 Female 14 2 2 1 1 2 0 1 0 0 0 0 0 0 2 2 2 3 1 0 0 0 0 1 0 0 4 0 0 0 0 0 0 0 0 1 0 0 4 4 4 4 4
67 65 Female 12 -999 -999 -999 -999 -999 1 1 4 4 3 4 4 4 4 2 4 4 4 4 1 4 0 4 0 0 3 0 0 0 0 0 0 0 0 0 0 0 2 2 2 2 2
68 58 Male 13 2 3 0 2 0 3 3 1 3 3 2 3 3 1 0 0 4 0 2 3 2 0 0 0 0 2 0 0 1 0 0 0 0 0 0 0 0 2 3 2 2 3
69 101 Female 14 1 3 1 3 1 3 4 4 4 4 4 4 4 -999 -999 -999 -999 -999 -999 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 2 2 2 2
70 124 Female 11 -999 -999 -999 -999 -999 2 1 3 1 1 4 2 4 2 2 2 1 1 1 0 0 0 0 0 0 0 0 0 0 2 0 0 0 0 0 -999 0 2 5 2 2 2
71 192 Male 11 -999 -999 -999 -999 -999 2 2 4 4 1 2 1 4 2 1 4 4 0 0 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
72 209 Male 13 1 3 0 2 0 4 3 2 3 4 1 3 3 2 2 2 2 4 1 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 2 2 2 2 2
73 14 Male 13 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 3 1 3 0 2 1 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
74 179 Female 14 3 2 1 3 3 3 1 3 2 4 1 4 4 1 1 4 0 2 2 0 0 0 0 0 0 2 0 0 0 0 0 0 0 0 0 0 0 2 5 2 2 2
75 145 Male 14 2 3 0 0 0 4 3 2 4 4 3 4 2 2 1 2 2 2 3 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 -999 -999 -999 -999 -999
76 107 Female 16 2 1 0 2 0 0 1 0 1 1 1 0 1 2 2 3 2 2 3 0 2 0 2 0 0 0 0 0 0 1 0 1 0 0 0 0 0 2 2 2 2 2
77 84 Female 15 2 2 3 1 2 1 3 4 3 3 2 3 4 4 4 4 4 3 4 0 0 0 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 5 2 3 5 3
78 106 Male 13 -999 -999 -999 -999 -999 3 4 4 4 4 3 4 4 2 2 4 4 4 4 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 2 2 2 2 2
79 1 Male 14 2 2 1 2 1 4 3 4 4 2 4 4 4 2 2 3 4 4 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5 2 4 3 5
80 209 Female 13 0 4 0 4 0 3 4 1 -999 4 4 3 2 0 2 1 2 3 2 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
81 176 Female 12 1 3 0 4 0 3 3 3 4 4 3 4 3 4 2 4 2 2 2 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 2 2 2 2 2
82 21 Female 13 2 3 1 3 0 2 3 0 0 -999 0 2 3 4 3 4 4 4 4 0 3 1 3 1 3 2 4 0 3 0 2 3 0 3 4 4 0 3 2 4 5 4
83 208 Male 14 2 3 0 3 1 3 3 3 2 2 3 4 3 3 3 3 4 4 3 1 0 0 3 0 1 0 1 0 0 0 0 1 -999 1 0 0 0 2 2 2 2 2
84 209 Female 13 3 2 0 3 1 1 1 2 0 4 0 0 0 4 4 4 4 4 4 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
85 226 Female 15 2 2 2 2 2 3 4 4 2 3 3 1 4 0 0 0 0 0 0 1 0 0 1 0 0 2 1 1 0 0 0 0 0 0 0 0 0 2 2 2 4 4
86 42 Male 14 0 4 0 3 1 4 4 4 4 4 4 4 4 2 2 3 3 4 3 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 1 2 3 3 3 2
87 128 Male 14 0 1 0 1 0 0 2 4 2 0 2 2 2 3 3 4 4 4 4 0 1 0 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 2 2 2 2 2
88 116 Female 15 0 4 2 2 2 4 2 4 4 4 4 4 4 0 0 0 0 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 2 2 2 2
89 180 Male 11 2 2 3 2 2 3 4 3 4 4 4 4 3 2 3 3 2 3 2 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 2 2 2 2 2
90 76 Male -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 2 3 3 3 2 3 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
91 91 Female 16 3 1 0 3 0 4 4 4 4 3 1 4 4 3 2 4 2 2 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 2 2 3 3
92 69 Male -999 0 0 0 0 0 1 3 2 4 4 3 4 4 2 1 0 0 0 0 1 1 1 1 1 1 1 0 0 1 1 1 0 0 0 0 0 0 2 3 3 3 2
93 39 Male 12 2 2 0 4 0 3 3 4 1 2 1 0 4 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 3 4 2 2 2
94 127 Male 14 3 1 0 1 3 4 4 4 2 3 2 4 4 1 1 4 2 2 4 4 4 3 3 0 0 0 0 0 1 0 0 0 0 0 0 0 0 2 2 2 2 2
95 181 Male 16 3 1 2 1 2 1 0 2 0 3 1 0 2 3 2 4 4 4 3 1 0 0 1 0 0 1 0 0 0 1 0 0 0 0 0 0 0 2 2 2 2 2
96 28 Female 15 0 3 1 3 0 4 4 3 4 4 3 4 4 -999 -999 -999 -999 -999 -999 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 2 2 2 2
97 214 Male 12 0 4 0 4 0 4 4 4 4 4 3 4 4 4 4 4 4 2 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 2 2 2 2
98 50 Male 13 2 2 1 3 0 3 2 2 4 4 4 2 1 3 2 4 2 2 3 0 0 0 0 0 0 1 0 0 1 1 0 0 0 0 0 0 0 2 2 2 3 3
99 217 Female 13 3 0 4 0 4 4 4 0 0 4 4 4 4 4 3 4 4 3 2 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 2 2 2 2
100 60 Female 15 0 4 0 4 0 1 2 1 4 1 1 4 2 4 2 4 2 0 4 3 2 0 4 3 3 3 4 0 0 0 0 0 0 0 0 0 0 2 2 2 2 2
101 75 Male 16 1 3 0 3 0 4 4 4 4 4 4 4 4 3 3 4 3 3 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 2 2 2 2
102 27 Female 14 -999 -999 -999 -999 -999 0 2 4 1 2 2 4 2 1 0 2 3 4 2 1 3 0 2 0 0 0 1 2 1 0 -999 0 0 1 2 1 0 2 2 2 2 2
103 209 Male 12 2 3 1 2 1 1 1 2 2 1 1 0 1 2 4 2 0 0 2 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
104 154 Male 12 2 2 0 3 0 4 4 4 4 4 4 4 4 2 2 4 4 4 4 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 2 2 3 -999 2
105 118 Female 13 1 3 3 1 1 4 4 4 4 3 0 2 4 4 4 4 4 4 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 2 -999 2 3
106 121 Male 17 0 4 0 4 0 4 4 4 4 0 1 4 4 4 3 4 4 3 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 2 2 2 2
107 113 Female 13 0 3 3 3 0 4 1 4 4 1 4 4 4 2 3 4 1 3 2 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 2 2 2 2
108 125 Female 13 2 2 1 2 0 2 3 4 4 3 2 3 2 1 1 1 1 1 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 2 2 2 2
109 221 Male 13 2 3 0 3 0 4 4 4 4 2 2 3 4 4 1 3 4 3 2 3 0 3 3 0 0 0 0 0 1 0 1 0 0 0 0 0 0 2 3 3 2 4
110 206 Female 14 2 2 0 3 0 3 3 3 1 0 1 4 4 3 3 4 4 4 3 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 2 2 2 3
111 53 Female 16 2 2 3 2 3 2 2 3 3 3 2 0 4 2 2 3 4 2 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 3 2 3 3 3
112 74 Male 14 0 3 0 3 0 4 4 4 4 4 4 4 4 3 2 3 4 4 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 2 2 3 2 2
113 166 Male 15 1 3 1 3 1 4 2 3 4 4 4 2 2 3 3 4 4 2 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 2 2 2 2
114 160 Female 14 3 0 3 1 1 0 1 1 0 3 1 0 0 4 4 4 4 2 0 3 3 3 0 2 0 3 0 0 0 0 0 0 0 0 0 0 0 2 2 2 2 2
115 2 Female -999 -999 -999 -999 -999 -999 4 3 3 3 3 2 4 4 3 4 4 2 4 2 2 3 2 3 3 2 2 1 1 1 1 0 0 0 0 0 0 0 2 2 2 2 2
116 159 Male 13 2 2 0 3 0 3 4 4 4 4 3 3 4 3 3 4 3 2 2 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 2 2 2 2
117 137 Female 13 -999 -999 -999 -999 -999 3 1 2 4 0 2 1 3 1 2 1 2 3 1 1 2 4 0 2 3 4 0 0 2 3 1 4 3 2 4 3 1 2 2 2 2 2
118 153 Male 13 3 1 0 1 1 3 3 4 4 0 1 1 4 3 2 4 4 2 0 0 0 0 1 0 0 0 0 0 4 4 0 4 2 0 4 0 0 2 3 2 2 3
119 104 Male 15 1 2 0 2 0 4 3 3 3 3 3 4 4 1 1 0 1 2 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 1 0 0 4 4 2 -999 4
120 11 Male 13 2 1 2 1 2 3 4 4 4 3 2 3 2 4 3 4 4 2 2 4 1 3 0 0 0 0 3 0 0 0 0 0 0 0 0 0 0 2 2 2 2 2
121 48 Male 16 1 3 1 3 0 4 3 4 4 3 4 1 4 1 3 4 0 2 2 0 0 0 0 0 0 0 0 0 3 0 1 0 1 0 1 0 0 4 2 2 2 2
122 150 Female 15 2 3 2 2 2 4 3 4 3 3 3 1 4 1 4 2 2 4 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 3 2 3 3 3
123 109 Male 11 -999 -999 -999 -999 -999 4 4 4 4 3 2 3 4 4 4 4 4 4 4 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 2 2 2 2
124 207 Male 12 -999 -999 -999 -999 -999 4 4 4 4 4 1 4 4 3 3 3 4 3 4 0 0 0 0 0 0 0 0 0 2 4 0 0 0 0 0 0 0 2 2 2 2 2
125 223 Female 11 -999 -999 -999 -999 -999 4 3 4 4 4 4 4 4 4 3 4 4 4 4 1 2 1 1 1 1 2 1 1 0 0 0 0 0 0 0 0 0 2 2 2 2 2
126 175 Female 14 4 1 4 0 3 3 2 2 1 2 2 3 3 4 4 4 4 0 0 0 0 0 0 0 0 0 0 0 1 2 0 1 0 0 0 0 0 2 2 2 5 3
127 227 Female 13 1 3 1 2 0 0 4 0 0 4 3 4 1 2 2 4 2 4 2 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 2 2 2 2 2
128 74 Female 14 2 2 1 2 0 1 3 3 2 0 4 4 4 1 2 4 2 1 2 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 2 2 2 2 2
129 53 Female 15 2 3 0 3 1 2 2 2 2 1 4 4 2 2 3 2 2 4 2 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 2 4 3 4 4
130 159 Female 12 0 4 0 4 0 3 3 4 4 1 4 4 4 3 0 4 2 2 1 0 2 0 1 0 0 0 0 0 0 1 0 1 0 0 0 0 0 2 2 2 2 2
131 93 Female 13 -999 -999 -999 -999 -999 4 4 4 4 4 4 4 4 3 2 4 4 4 4 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999
132 18 Female 13 4 4 1 4 1 4 3 2 4 4 4 1 4 2 3 2 2 2 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 4 3 2 4 4
133 101 Female 14 4 0 3 0 3 4 3 4 1 0 3 4 4 2 2 3 2 2 1 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 2 2 2 3 2
134 41 Female 16 3 1 1 2 2 3 1 4 1 2 1 3 1 4 2 4 4 3 4 4 0 0 3 0 0 0 4 0 1 0 0 1 0 0 0 1 1 2 3 4 4 4
135 111 Male 14 0 4 0 4 0 3 3 2 1 2 2 2 2 3 1 4 3 1 2 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 2 2 2 2 2
136 166 Female 16 0 3 1 4 1 4 3 0 4 4 3 4 4 2 1 4 1 1 3 0 3 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 2 3 4 2
137 38 Male 12 3 0 1 3 1 4 3 4 4 0 3 4 4 3 2 4 4 2 2 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 3 2 2 3 2
138 21 Male 12 2 2 2 2 2 4 3 3 4 1 1 0 3 0 1 1 0 0 1 3 0 0 1 1 0 1 0 0 1 0 0 0 0 0 0 1 1 2 2 3 4 3
139 16 Female 16 4 1 4 1 3 2 3 2 4 3 4 4 4 4 1 4 4 4 2 1 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 2 2 2 2 2
140 89 Female 13 3 1 2 1 0 1 3 3 2 2 4 4 4 2 3 4 4 3 4 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 2 3 3 3 3
141 205 Female 16 4 0 2 1 3 0 2 0 1 1 2 2 1 2 1 1 4 1 2 1 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 2 2 2 2 2
142 222 Male 12 0 4 0 4 0 4 4 4 4 4 4 4 4 0 2 2 2 2 3 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 -999 2 2 2 2 2
143 60 Female 13 1 4 0 4 0 4 3 4 4 0 4 0 3 3 3 4 4 4 4 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 2 2 2 2 2
144 125 Male 14 3 0 3 0 2 4 3 4 4 4 4 4 4 3 2 4 4 4 4 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 4 2 4 4 4
