 2.6667 2.1667 2.5000 2.0000 3.5000 3.5000 1.3333 1.6667 1.1667 2.5000 2.0000 2.0000 2.0000 2.0000 1.5000 1 0 0 0
 2.1667 2.1667 2.3333 3.0000 2.5000 3.5000 2.0813 1.6667 2.5000 3.0000 3.0376 3.5000 3.5000 2.3025 2.5000 1 0 0 0
 2.8333 2.8333 3.0000 4.0000 3.0000 3.5000 1.5000 2.5000 2.0000 3.5000 3.5000 4.0000 1.0000 1.0000 1.0000 1 0 0 0
 2.5000 2.5000 2.6667 3.0000 3.0000 3.0000 1.5000 2.5042 1.5000 2.0000 2.0000 2.0000 2.5000 2.5000 2.0000 1 0 0 1
 1.8333 2.1667 2.3333 2.0000 2.5577 1.5000 1.1667 1.0000 1.0000 2.0000 2.0000 2.0000 1.5000 1.5000 1.0000 1 0 1 0
 2.8333 3.1667 3.0000 3.5000 4.0000 2.5000 1.0000 1.8977 1.1667 3.0000 3.0000 3.0000 1.5000 1.5000 1.5000 1 0 0 0
 2.3333 2.5000 2.0000 2.0000 2.0000 2.0000 2.0000 1.6667 2.1667 3.0000 3.0000 3.0000 1.5000 1.5000 1.0000 1 0 0 0
 1.8381 1.8011 1.7751 3.0000 4.0000 4.0000 1.1667 1.0000 1.0000 3.5000 4.0000 4.0000 1.0000 1.0000 1.0000 1 0 0 0
 2.6702 2.6534 2.7227 2.5512 2.5000 2.5000 1.2759 1.1667 1.0000 2.5000 2.5000 3.0000 1.5000 1.5000 1.5000 1 0 0 0
 2.0000 2.1667 1.6667 3.0000 1.0000 1.5000 1.5000 2.9030 1.8333 3.0000 3.0000 3.0000 2.0000 1.5000 1.5000 1 0 0 0
 2.5000 2.5000 2.1667 2.0000 1.5000 2.0000 1.5000 1.6667 1.1667 3.2574 2.8914 3.0127 1.6327 1.5102 1.6612 1 0 0 0
 2.0000 2.8265 2.5000 3.5000 2.5000 3.5908 1.3333 2.0163 1.6667 4.0000 4.0000 4.0000 1.5000 1.0000 1.4163 1 0 1 0
 2.1667 2.1667 2.5215 2.0000 2.5000 3.0000 2.0000 2.5000 2.5000 2.5000 3.0000 2.5000 1.5000 1.7349 1.0000 1 0 1 0
 2.6667 2.3333 2.1667 4.0000 3.5000 4.0000 2.6667 3.3333 3.3333 3.5000 3.0000 3.0000 1.5000 1.0000 1.0000 1 0 0 0
 2.0501 2.3895 2.3262 2.9496 3.5000 3.5000 1.7132 2.2280 1.3333 4.0000 3.5000 3.5000 2.5000 2.7031 2.5000 1 0 0 0
 2.6388 2.5146 2.5021 2.2746 2.5000 2.0000 1.1010 1.0000 1.1667 3.0754 2.8862 3.0688 1.6709 1.6290 1.4513 1 0 1 0
 2.3333 2.6667 2.3333 2.5000 2.0000 3.0000 2.1667 2.8333 1.3333 3.5000 3.0000 3.0000 1.0000 1.0000 1.0000 1 0 1 0
 2.0000 2.3205 2.1667 2.0000 2.5000 4.0000 1.3333 1.0000 1.0000 3.0000 2.9667 2.5000 1.0000 1.0000 1.0000 1 0 1 0
 3.1374 3.0676 2.8782 3.5000 3.0235 3.5000 2.9079 2.5225 2.6667 3.5000 3.0000 3.5000 1.0000 1.0000 1.0000 1 0 1 0
 3.0000 3.1667 3.1667 3.0000 2.5000 4.0000 2.0000 2.1667 2.4782 4.0000 4.0000 4.0000 1.0000 1.0000 1.1820 1 0 1 0
 2.3333 2.3333 2.0000 3.5000 3.5000 3.5000 2.6667 2.8333 3.1667 3.5000 4.0000 3.0000 2.5000 2.7386 2.0000 1 0 0 0
 2.6540 2.8773 3.0027 2.0000 1.9464 2.6982 1.5000 1.5741 1.6544 3.0000 3.0000 2.5000 2.0000 2.0000 2.0000 1 0 1 0
 3.3333 3.1667 3.6667 3.5000 4.0000 4.0000 1.0000 1.6667 1.1667 4.0000 4.0000 4.0000 4.0000 4.0000 4.0000 1 1 0 0
 1.8747 2.2912 2.4377 2.4508 3.0000 1.0000 1.5869 1.8333 1.6667 3.7639 3.5000 2.5000 2.0000 1.5000 1.0000 1 0 1 0
 2.3333 2.6667 2.1667 2.5000 2.5000 4.0000 1.1667 2.0474 1.8333 3.0000 3.0000 3.5000 1.5000 1.5000 1.0000 1 0 0 0
 2.3333 2.6667 2.5000 3.0000 3.0000 3.0000 1.5000 1.6667 1.3333 3.0000 3.0618 3.5000 2.0000 0.8640 1.0000 1 0 0 0
 2.5000 2.3333 2.3333 2.5000 2.5000 2.1723 2.1798 2.1667 2.8735 2.5000 2.5000 2.0000 1.0000 1.5000 1.0000 1 1 0 0
 2.3333 2.6667 2.5000 2.0000 2.0000 3.0000 2.5426 3.0000 2.6667 3.5000 2.5000 3.5000 2.0000 2.0000 2.0000 1 0 0 0
 2.2356 2.6371 2.5475 2.5000 2.0000 2.0000 2.2025 1.5000 1.8333 2.7971 2.2095 2.7778 1.7307 1.5468 1.3069 1 0 0 0
 1.8333 1.8333 1.8333 2.0000 3.0000 2.0000 1.5000 1.5000 2.0000 3.0000 3.0000 3.0000 1.0000 1.0000 1.0000 1 0 0 0
 2.0000 2.0000 2.0000 3.5000 2.0000 2.0000 1.4318 1.5000 1.1667 2.5000 2.0000 2.0000 1.5000 1.0000 1.0000 1 0 0 0
 3.0000 3.5000 3.3333 3.0000 2.5000 3.0000 1.5000 2.2432 1.6667 4.0000 4.0000 4.0000 1.0000 1.0000 1.0000 1 0 0 0
 2.3333 2.1667 2.2351 2.5000 3.0587 2.5000 1.8333 1.3333 1.3333 3.7551 3.0081 3.2720 1.0251 1.5868 1.1520 1 0 0 0
 2.1667 2.0000 2.1667 2.0000 3.0000 3.0000 1.6667 1.0000 1.3333 2.0000 2.1984 2.0000 2.0000 1.4034 2.5000 1 0 0 0
 2.5657 2.7415 2.6136 2.8741 3.0000 3.4232 1.8463 2.1667 1.8314 2.0000 2.5000 2.5000 2.0000 1.5000 2.0000 1 0 0 0
 2.0000 2.0000 2.1667 4.0000 2.5000 4.0000 1.5000 1.1667 1.1667 3.0000 3.0000 3.0000 1.0000 1.0000 1.0000 1 0 0 0
 2.3333 2.0000 2.1667 2.0000 3.0000 2.5000 1.6667 1.0000 1.8333 2.0000 2.0000 2.1727 2.5000 2.0000 1.4778 1 0 0 0
 2.1667 2.1667 2.5000 2.0000 1.0000 3.2213 1.3333 1.3333 1.5000 3.0236 3.0019 3.0951 1.7484 1.6789 1.5227 1 0 0 0
 2.1667 2.1667 2.5000 2.0000 1.0000 3.2160 1.3333 1.3333 1.5000 3.1306 2.9376 3.0268 1.7259 1.6396 1.4532 1 0 0 0
 3.1667 3.0000 3.1667 3.5000 4.0000 4.0000 2.5849 1.3333 1.6667 4.0000 4.0000 3.5000 4.0000 3.0000 3.0000 1 0 0 0
 3.1667 3.0000 3.1667 3.5000 4.0000 4.0000 2.5157 1.3333 1.6667 4.0000 4.0000 3.5000 4.0000 3.0000 3.0000 1 0 0 0
 2.6667 2.5000 2.8333 4.0000 4.0000 4.0000 1.3333 1.1667 1.1667 3.5000 3.0000 4.0000 1.0000 1.0000 1.0000 1 0 0 0
 2.6667 2.5000 2.8333 4.0000 4.0000 4.0000 1.3333 1.1667 1.1667 3.5000 3.0000 4.0000 1.0000 1.0000 1.0000 1 0 0 0
 4.0000 3.9117 3.6667 4.0000 4.0000 4.0000 1.0000 1.0000 1.3751 3.0349 2.9335 3.1029 1.6790 1.6356 1.4374 1 0 0 0
 2.1667 2.5000 3.0000 2.0000 2.5000 2.0000 1.8333 1.8333 2.0000 4.0000 3.0000 3.5000 1.0000 1.0000 1.0000 1 0 0 1
 2.2386 2.3658 2.1084 2.5000 2.5000 2.6765 2.5000 2.3333 1.9874 3.0000 3.0000 3.7720 2.0000 2.5000 2.5000 1 1 0 0
 1.8333 2.0000 2.1667 2.0000 2.0000 2.5000 2.1959 2.7532 2.8333 3.0000 3.0000 3.0000 1.0000 1.0000 1.0000 1 0 1 0
 2.6380 2.3954 3.0200 2.5000 2.7380 2.5000 1.6667 1.7931 2.0000 3.5000 3.0000 2.5000 2.0000 2.2964 1.5000 1 0 0 0
 2.3333 1.9188 1.8333 2.5000 1.0000 1.0000 2.0476 1.5000 2.0848 2.5000 2.0000 2.5000 2.0000 1.5000 1.5000 1 0 0 0
 2.6714 2.4592 2.2300 4.0000 4.0000 3.3880 2.8434 1.0000 2.0600 2.5000 2.5000 2.0000 1.7675 1.0000 1.0000 1 0 1 0
 2.0000 2.6667 2.5000 3.5000 1.5000 2.0000 2.2510 1.0000 2.0000 4.0000 3.5000 4.0000 1.5000 1.0000 1.0000 1 0 1 0
 2.5000 2.8333 3.0000 4.0000 4.0000 4.0000 1.3525 1.0000 1.1667 3.1803 2.9710 3.0742 1.8022 1.4713 1.6020 1 0 0 0
 2.0473 1.7180 1.9556 1.0000 1.0000 1.0000 2.2558 1.8333 1.3333 3.3614 2.7636 2.9093 1.7850 1.6249 1.4879 1 0 0 0
 2.6667 2.5000 3.0000 3.0000 4.0000 3.5000 2.0871 1.8333 2.1667 3.0000 3.0000 3.0000 2.0000 1.5000 2.0000 1 0 0 0
 2.1109 2.1454 2.0968 1.5000 2.0000 2.0435 1.5000 1.6667 1.5372 3.5000 3.5000 3.0000 3.5000 3.0000 2.5000 1 0 0 0
 1.7723 1.9221 1.8459 3.3425 2.8524 3.5000 2.0985 1.8907 2.1667 2.1974 2.0000 2.0000 1.5000 2.0000 2.0000 1 0 0 0
 2.5088 2.6118 2.9962 4.0000 3.5299 3.5000 1.6667 1.7226 1.8333 3.0000 2.5000 2.5000 1.5000 1.5000 1.0000 1 0 0 0
 2.8333 2.8333 2.8333 2.5000 4.0000 4.0000 2.1667 2.5000 2.8013 4.0000 4.0000 4.0000 1.0000 1.5000 1.0000 1 0 0 1
 3.1667 3.5000 3.6667 4.0000 3.5000 4.0000 2.3333 2.0000 1.3333 3.1025 2.9666 3.0226 1.6518 1.4944 1.5457 1 0 0 0
 2.3333 2.5000 2.5000 2.5000 2.0000 3.0000 1.6667 2.0000 1.8333 3.0000 3.5000 3.5000 1.5000 1.5000 1.0000 1 0 0 0
 2.3954 2.8333 2.8333 4.0000 4.0000 4.0000 1.0000 1.0000 1.0000 3.0000 3.5000 3.0000 2.0000 3.5000 3.3188 1 0 0 0
 2.5705 2.6736 2.7449 2.0000 3.0000 2.8810 1.5000 1.3333 1.2457 3.0000 2.0000 2.5000 1.5000 1.5000 2.0000 1 0 0 1
 2.5000 2.5000 2.5000 4.0000 3.5000 4.0000 1.5000 1.6667 1.3333 3.0000 3.0000 3.0000 1.0000 1.0000 1.0000 1 0 0 0
 2.6055 2.5974 2.6573 3.0000 3.5000 3.1882 1.5000 1.5000 1.4647 3.0000 3.0000 3.0000 1.0000 1.0000 1.0000 1 0 0 0
 3.3333 3.0000 3.1667 3.0000 2.5000 4.0000 2.1667 2.0000 2.5000 3.1114 1.5000 1.5000 2.5000 2.0000 3.4144 1 0 0 1
 3.2736 3.5296 3.3915 2.5000 2.7946 2.9031 1.8333 1.7051 1.9754 2.8878 3.0467 3.1374 1.7159 1.4459 1.6636 1 0 1 0
 2.7588 2.8899 2.6438 3.0666 3.5000 3.0000 1.8372 2.3333 1.5000 2.0000 3.5000 3.5000 2.0000 1.0000 1.5000 1 0 0 0
 2.5000 2.1667 2.1667 2.5000 2.0000 2.0000 1.5000 1.3333 2.0000 4.0000 3.0000 3.5000 1.0000 1.0000 1.0000 1 0 0 0
 2.5000 2.8333 2.6667 3.5000 2.5000 4.0000 2.2446 1.6667 2.5000 4.0000 4.0000 4.0000 1.0000 1.0000 1.0000 1 0 0 0
 2.6667 2.5000 2.8333 2.0000 2.5000 3.0000 1.1667 2.1667 1.5000 2.0000 2.0000 2.5000 1.5000 1.0000 1.5000 1 0 0 0
 1.8906 2.2543 2.2234 3.0540 3.0000 3.1064 1.4397 1.1667 1.0118 3.0000 3.0000 3.0000 1.0000 1.0000 1.0000 1 0 1 0
 3.0000 2.8333 2.8333 3.5000 3.0000 3.0000 1.3333 1.1667 1.1667 4.0000 3.0000 3.5000 1.0000 1.0000 1.0000 1 0 1 0
 3.5985 3.4721 3.3559 3.0000 2.0000 3.5000 2.5000 2.8333 2.0000 3.5000 2.3624 2.9104 1.5000 1.0057 1.1805 1 0 0 0
 2.3132 2.4194 2.3662 3.4721 3.3839 3.5000 1.5148 1.4016 1.5000 4.0000 4.0000 3.5000 0.8845 1.0000 1.0000 1 0 0 0
 2.1667 2.3333 2.0000 3.0000 4.0000 3.5000 2.0704 1.6667 1.3333 2.0000 2.5000 2.0000 2.5000 2.0000 2.0000 1 0 0 0
 2.5000 2.6667 2.8333 2.5000 3.0000 3.5000 3.0702 2.3333 2.8333 3.5000 2.6830 3.4568 1.0000 1.1128 1.5702 1 0 1 0
 2.0000 2.5000 2.5826 2.0000 2.0000 2.5000 1.1667 1.0000 1.0000 3.2103 3.0807 3.0198 1.6547 1.5255 1.5277 1 0 0 0
 3.4450 3.5432 3.7125 3.5000 3.5000 3.0357 2.1667 2.5000 2.1287 4.0000 3.5000 4.0000 1.5000 1.5000 1.0000 1 0 0 0
 2.6667 2.6667 2.6667 4.0000 3.0000 3.5000 1.5000 1.5000 1.6667 2.3728 2.5000 2.5000 1.5000 1.0000 1.0000 1 0 0 0
 3.5000 3.5000 4.0000 4.0000 2.0000 3.0000 2.0000 2.0000 1.3333 3.0000 3.0000 3.0000 1.0000 1.0000 1.0000 1 0 0 0
 1.8333 2.3333 2.7823 3.0000 2.0000 2.5000 1.0000 1.0000 1.0000 4.0000 4.0000 4.0000 1.0000 2.0000 1.5000 1 0 1 0
 1.6667 1.6667 1.6667 2.0000 2.0000 2.5000 1.8333 1.6667 1.3333 2.7674 2.0000 2.0000 1.5000 1.5000 1.5000 1 0 0 0
 2.3326 2.5000 2.0000 3.2387 1.0000 2.5000 2.1667 1.5000 1.5000 4.0000 4.0000 3.5000 1.0000 1.0000 1.0000 1 0 0 0
 2.5000 2.3333 2.5000 3.0000 2.5000 3.0000 1.8333 2.0000 1.7045 2.5000 2.5000 3.0000 2.0000 1.5000 2.0000 1 0 0 0
 1.0000 1.0000 1.0000 1.0000 2.1215 1.0000 1.0000 1.0000 1.0000 3.2667 2.9580 2.9283 1.5507 1.7716 1.4864 1 0 1 0
 1.8333 2.1667 1.8333 1.5000 2.0000 2.5000 1.3333 1.3333 2.0000 2.3986 2.0000 2.0000 2.5000 2.0000 2.0000 1 0 0 0
 3.1667 3.0000 3.0000 3.0000 3.0000 3.5000 1.3333 1.5000 1.8333 3.5000 2.5000 3.5000 1.0000 1.0000 1.0000 1 0 0 0
 2.8333 3.1667 2.8333 4.0000 3.5000 4.0000 3.5215 2.8333 2.4132 3.5000 3.5000 4.0000 2.5000 1.5000 2.0000 1 0 0 0
 1.6667 2.3333 1.6667 3.5000 2.0000 2.5000 1.1667 1.6667 1.0000 2.5000 2.7203 1.5000 2.0000 3.0000 2.5000 1 0 0 0
 2.6986 2.9321 2.8628 4.0000 4.0000 4.0772 1.1667 1.0000 1.2615 4.0000 3.7816 4.0000 3.0126 1.5482 2.1429 1 0 1 0
 1.5000 1.6667 2.0000 2.0000 3.0000 2.5000 1.1667 1.5000 1.3333 3.0000 3.0000 3.5000 1.0000 1.0000 1.0000 1 0 0 0
 2.1386 1.9702 1.6108 2.5000 2.9236 2.5000 1.0000 1.4304 2.1667 2.0000 2.5000 2.0000 1.0000 1.0000 1.0000 1 0 0 0
 1.8333 1.3333 1.3333 3.0586 1.0000 2.0000 1.0000 1.0000 1.9776 2.0000 2.0885 2.0000 1.5000 1.5000 1.5000 1 0 0 0
 3.3333 3.1667 3.0000 4.0000 3.5000 4.0000 1.0000 1.1667 1.0000 3.5000 3.0000 4.0000 1.5000 1.0000 1.0000 1 0 0 0
 4.0000 4.0000 4.0000 4.0000 4.0000 4.0000 2.6667 3.0000 3.8397 4.0000 4.0000 4.0000 1.0000 1.0000 1.0000 1 0 0 0
 3.0000 2.6667 2.4033 2.5000 1.7882 4.0000 1.6667 2.1333 3.8290 2.5000 3.5000 2.5000 1.5000 1.7687 2.0000 1 0 1 0
 2.3333 2.1667 1.8333 4.0000 3.5000 3.5000 1.5000 1.3333 1.3333 3.0857 2.8462 2.9772 1.7288 1.5845 1.4001 1 0 0 1
 2.3333 2.0000 2.1667 2.5000 2.5000 3.0000 1.5000 1.3333 1.6667 3.0000 3.2125 2.5000 1.5000 2.0000 1.5000 1 0 0 0
 2.9206 3.0057 3.1725 2.6341 3.5000 2.5000 2.5046 3.3333 3.5000 3.5000 3.5000 2.5000 3.0000 2.7502 2.0000 1 0 0 0
 2.6667 3.0000 2.8333 4.0000 4.0000 4.0000 1.5000 1.5000 1.1667 3.5000 3.0000 3.5000 2.0000 2.0000 2.0000 1 0 0 0
 1.8333 2.2269 2.3333 2.5000 3.0000 2.0000 1.3333 1.3333 1.8333 3.3114 2.8824 2.8838 1.5767 1.5766 1.6065 1 0 1 0
 2.8333 3.0000 3.0000 4.0000 4.0000 4.0000 1.1667 1.1667 1.0000 4.0000 4.0000 4.0000 1.0000 1.0000 1.0000 1 1 0 0
 2.8333 3.1667 3.5452 4.0000 4.0000 4.0000 2.3978 1.6667 2.8333 4.0000 4.0000 4.0000 1.0000 1.0000 1.0000 1 0 0 0
 2.9691 2.6178 2.5620 2.0000 2.6495 2.5000 1.1667 1.6439 1.8333 3.0000 3.0000 2.5000 1.5000 1.0000 1.0000 1 0 0 0
 2.1667 2.0000 2.0000 2.5000 2.0000 2.0000 1.5000 1.5000 1.8333 3.0000 3.0000 3.0000 1.5000 1.0000 1.5000 1 0 0 0
 2.6667 2.8333 2.8333 3.5000 3.0000 3.0000 1.1667 1.1667 1.3333 2.9895 2.5000 3.0000 1.5000 2.0000 1.5000 1 0 0 0
 2.6667 2.6667 2.8333 3.0000 3.0000 3.0000 1.8333 2.2553 2.3333 3.5000 3.0000 3.0000 1.0000 1.0000 1.0000 1 0 0 0
 2.1985 2.4252 2.2103 2.3304 1.5000 2.3241 1.7603 1.5000 1.3229 2.3396 1.7190 1.5218 1.7493 1.5208 1.9720 1 1 0 0
 2.1431 2.1412 2.2817 2.0000 2.5500 2.0000 1.3333 1.4040 2.0000 3.0980 3.0056 2.9851 1.6567 1.6765 1.5021 1 0 0 0
 2.5286 2.4905 2.5099 2.9169 3.0225 2.7827 1.7432 1.6877 1.8103 3.0707 2.9664 3.0615 1.6909 1.4495 1.5441 1 0 0 1
 2.8333 2.5000 2.8333 2.5000 3.5000 3.0000 2.3333 2.1667 2.6667 3.5000 3.5000 4.0000 2.5000 2.0000 2.0000 1 0 0 0
 2.2328 2.3177 2.9109 2.0000 2.0000 2.2763 1.1667 1.5000 1.2473 3.0087 2.9116 3.0898 1.6228 1.4058 1.6180 1 0 0 0
 2.5000 3.0000 2.6667 3.0000 4.0000 3.5000 2.2395 1.6667 1.6667 3.0000 3.0000 3.5000 1.0000 1.0000 1.0000 1 0 0 1
 2.5000 2.6667 2.3333 2.5000 1.5000 2.5439 1.0000 1.3333 1.1667 4.0000 4.0000 4.0000 1.0000 1.5000 1.0000 1 0 1 0
 2.3333 2.5000 2.5000 2.0000 2.0000 3.5000 1.3575 1.5690 1.5000 3.0000 2.0000 2.0000 1.5000 2.0000 2.0000 1 0 0 1
